Unnamed: 0,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request,constraint,collections_events_type,user,collection_name,collection_logical_name,start_after_collection_ids,vertical_scaling,scheduler,start_time,end_time,average_usage,maximum_usage,random_sample_usage,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cpu_usage_distribution,tail_cpu_usage_distribution,cluster,event,failed
883,1727473974115,2,495154485825,0,0,103,0,1509,21888870836,"{'cpus': 0.02142333984375, 'memory': 0.0101776123046875}",[],2,HuJTGzfKvLBf+6PLTjfckShR9iX7i9m4JNZE7BaSpMg=,bX6Li2vbD4QBbRGLy0WHWHYLc/vSFYyiLail5QJZaqw=,ykxyIadFzmFr8axuuxPpRyAPd5ZIbOyykNju877Z7VQ=,[],2.0,1.0,1894800000000,1895100000000,"{'cpus': 0.00090789794921875, 'memory': 0.0011386871337890625}","{'cpus': 0.00200653076171875, 'memory': 0.0011425018310546875}","{'cpus': 0.0008220672607421875, 'memory': None}",0.011383056640625,0.000319480895996,5.172585487365723,0.0255396012216806,1.0,"[0.00065994 0.0007658  0.00079727 0.00081444 0.0008316  0.00085068
 0.0008707  0.00089931 0.00093842 0.00099564 0.00200653]","[0.00100517 0.00102234 0.00104713 0.00107956 0.0012989  0.0014534
 0.00165176 0.00178337 0.001894  ]",2,FAIL,1
884,1661756498059,5,784488673642,1,0,105,0,12808,5571191129,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}",[],5,+pEi4UWjK+Z87VFhehFntjxliEHRzmohnK5X1T3UYZU=,E9WF/Q8KHGGSbAlLBCwY7sX2YtV2vHDhUNjmGqF6ugU=,aO3GLFVWQoYjAjR6Y8EmWkQOBXuJwYUTTrUD+1YvgE4=,[],3.0,1.0,1342800000000,1343100000000,"{'cpus': 0.00021839141845703125, 'memory': 0.000896453857421875}","{'cpus': 0.0007944107055664062, 'memory': 0.0008993148803710938}","{'cpus': 0.00012874603271484375, 'memory': None}",0.011016845703125,7.62939453125e-06,3.684666156768799,0.017217393964529,1.0,"[0.00010395 0.00014496 0.00016403 0.00018024 0.00019073 0.00020123
 0.00021172 0.00022602 0.00025082 0.00029659 0.00079441]","[0.00030327 0.00031376 0.00032997 0.00034714 0.0003624  0.0003767
 0.00039101 0.0004406  0.00061607]",4,LOST,0
885,723622816016,1,346556401280,1,0,103,0,2249,34317851736,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}",[],1,N4z3CQhsZb0Z/6KYX+6Y6CyETgv5iobfcL+/h+RZeA4=,9CN0XhKlXssUPaH7dh0fXYJ2pKJQBkhWP4VNkHaxYAU=,razr6Q7g2n+P+ozt+AY4VoddAyNIunXkvdiD2gnSFC0=,[],2.0,1.0,708228000000,708231000000,"{'cpus': 0.001049041748046875, 'memory': 6.580352783203125e-05}","{'cpus': 0.013275146484375, 'memory': 6.961822509765625e-05}","{'cpus': 0.0047454833984375, 'memory': None}",0.0104217529296875,2.86102294921875e-06,0.9983146786689758,0.0028721294365823,1.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.58306885e-06 2.19345093e-05 3.52859497e-05 1.90162659e-03
 1.90162659e-03 1.90162659e-03 1.90162659e-03]","[0.00190163 0.00190163 0.00190163 0.00190163 0.00190163 0.00190163
 0.00190163 0.00190163 0.00190163]",6,EVICT,0
886,148633013588,5,455230211482,2,0,103,0,2423,16521786303,"{'cpus': 0.007293701171875, 'memory': 0.00725555419921875}","[{'name': 'UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=', 'value': '0', 'relation': 3}]",5,jMPyy1J+llk+8TriTcy00915YMXBigMxFuIP9DfF+OQ=,uuv7DOShLQ3d8i40EQVcKW/zGabUOLjlFHh1lnGTArM=,7t4i0BSHtJDKUoULoyh0LI2KyQf96Cyu4nFe46hjuVM=,[],2.0,1.0,76500000000,76800000000,"{'cpus': 0.00494384765625, 'memory': 0.005401611328125}","{'cpus': 0.015838623046875, 'memory': 0.00540924072265625}","{'cpus': 0.004547119140625, 'memory': None}",0.00726318359375,0.0004854202270507,1.707276701927185,0.0140421604737639,1.0,"[0.0006485  0.00362778 0.0039978  0.00428772 0.00456238 0.004776
 0.00507355 0.00543213 0.00592041 0.00657654 0.0075531 ]","[0.00669861 0.0067749  0.00682831 0.0069046  0.00704193 0.007164
 0.00723267 0.00731659 0.00744629]",2,LOST,0
887,2418769838169,0,198451272245,3,0,200,0,488,28727116804,"{'cpus': 0.00405120849609375, 'memory': 0.0123748779296875}",[],0,nC4Gd26vJprpxyVtLFNwR6d3niuqXz99eKthP5l2x9A=,VmGui/N4m9NjqaGgpMktSpZozcTrzAUXLI1o42VtDxE=,YS8mRoVxahM0MitPHLk7bfiBFpyLmJe+QoIX2NzWCrs=,[],1.0,0.0,315108000000,315109000000,"{'cpus': 0.0, 'memory': 5.14984130859375e-05}","{'cpus': 0.0, 'memory': 5.14984130859375e-05}","{'cpus': 0.0, 'memory': None}",0.0123748779296875,0.0002498626708984,1.0758339166641235,0.0029642381705343,1.0,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07]","[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07]",5,ENABLE,0
888,1458405976157,6,755686677250,0,0,105,0,11575,176135698,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}",[],6,fyVrWxhkLIMjl2J3LD3cpOWRuMUdb9sqYAI1OSXrPX0=,WFDT2cA4Z2GGeRBluqNbpAEp9fFYRZWWryfAbA6iGY8=,XEEbVRdt29HOHVFyVxuJXKjH14AJpv2bK56r7DrIL8Q=,[],2.0,1.0,1447200000000,1447500000000,"{'cpus': 0.00020599365234375, 'memory': 0.0015354156494140625}","{'cpus': 0.001384735107421875, 'memory': 0.001605987548828125}","{'cpus': 0.00016689300537109375, 'memory': None}",0.0032501220703125,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,"[0.00013924 0.00014782 0.0001564  0.00016499 0.00017357 0.00018311
 0.0001936  0.00020409 0.00021362 0.000247   0.00138474]","[0.00025272 0.0002594  0.00026989 0.0002861  0.00030231 0.0003233
 0.00034523 0.00039577 0.0011673 ]",3,SCHEDULE,0
889,0,2,22724345459,1,0,200,0,27,12998476478,"{'cpus': 0.0081024169921875, 'memory': 0.0078125}",[],2,4+xJwHj7e8nRzTPp13wnDUjqOYGJ9nnXrMHjtTo3Zt4=,/wAEQ5aspVxsKLxvTl3pAwnZcMjTQVCwK4YspvDR1z4=,wWESKYc2fdqRtKufVLec4YhTWyhR9Xy32lGxz5bKoG4=,[],1.0,0.0,1578600000000,1578900000000,"{'cpus': 0.0082855224609375, 'memory': 0.002399444580078125}","{'cpus': 0.05621337890625, 'memory': 0.00267791748046875}","{'cpus': 0.008819580078125, 'memory': None}",0.008209228515625,0.0003318786621093,3.276964902877808,0.0253235287964344,0.996666669845581,"[0.0070343  0.00782776 0.00802612 0.00816345 0.00827026 0.00836182
 0.00845337 0.0085144  0.0085907  0.00868225 0.00897217]","[0.00868225 0.00869751 0.00869751 0.00871277 0.00872803 0.00875854
 0.00878906 0.00881958 0.0088501 ]",3,FAIL,1
890,1463787010922,3,314894065339,0,0,0,0,7166,273480497231,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,p+7S53dYTWJLxvaP7PhcRu6HKuXDJhSWJ2DZ5cIsQ7A=,rlPdaiq0dRRQ1Hm9erMgGATqHB2QSXZmXvhYZywFMlY=,[],1.0,0.0,1524000000000,1524300000000,"{'cpus': 0.02593994140625, 'memory': 0.0021514892578125}","{'cpus': 0.088134765625, 'memory': 0.002605438232421875}","{'cpus': 0.03460693359375, 'memory': None}",0.0029182434082031,2.6702880859375e-05,0.8224593997001648,0.0042727985419332,1.0,"[0.01408386 0.01992798 0.02270508 0.02389526 0.02487183 0.02593994
 0.02700806 0.02844238 0.02993774 0.03192139 0.04199219]","[0.03216553 0.03265381 0.03314209 0.0335083  0.03393555 0.03491211
 0.03594971 0.03710938 0.03820801]",8,FINISH,0
891,1633489999533,3,39516992187,2,0,0,0,3924,92176788768,"{'cpus': 0.0023193359375, 'memory': 0.00020885467529296875}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,WS2kraTQdfsFtOIepw9SIo7ETi2ag8uwy7gt2MrpIe0=,VJ0ExwthLLpbqbyOA77EoNypzEiPYg3mECxUve0GCnY=,[],3.0,0.0,85136000000,85138000000,"{'cpus': 0.0, 'memory': 8.58306884765625e-06}","{'cpus': 0.0, 'memory': 8.58306884765625e-06}","{'cpus': 0.0, 'memory': None}",0.0002317428588867,0.0,1.417979121208191,0.0033657178282737,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],1,FINISH,0
892,1977389302377,0,287956086513,1,0,117,0,18816,4203729601,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,jW2GJpOlCheoSzGcwfmRjkjV6mYZo4DC43ej/X/OyjM=,lT5BfycrOEGtIbSarEbALWtgpLYsGbDAZN6Fu92gW2I=,aGEvpF4EYQGjr+MO18ygCmMcjEGU76nmkx5tugYDH2s=,[],1.0,0.0,2106000000000,2106300000000,"{'cpus': 0.0071868896484375, 'memory': 0.0022735595703125}","{'cpus': 0.01953125, 'memory': 0.0022735595703125}","{'cpus': 0.00661468505859375, 'memory': None}",0.019317626953125,1.9073486328125e-06,0.7899895310401917,0.003564343554899,1.0,"[0.00349045 0.00466156 0.00525665 0.00590515 0.00655365 0.00701141
 0.00777435 0.00848389 0.00906372 0.00994873 0.01153564]","[0.01005554 0.01013184 0.01019287 0.01026917 0.01034546 0.01062012
 0.01071167 0.01087952 0.01107788]",7,ENABLE,0
893,2248753462243,3,359738464136,1,0,200,0,7570,2186919940,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,Q7DV+pm/ELG8CGppC/HoIb2Jznc5Bom1oq1jVb0v2hk=,0va0QfN3GaokXiIDSE24dYt25Z1e7hTNC9ngmKJ+iOo=,GROrxokNbRMmFd1J1BFbszK3+uUiGoMmCIiBjJlGRf0=,[],1.0,0.0,2134800000000,2135100000000,"{'cpus': 0.0080108642578125, 'memory': 0.0017719268798828125}","{'cpus': 0.0179443359375, 'memory': 0.001873016357421875}","{'cpus': 0.0086517333984375, 'memory': None}",0.00262451171875,1.430511474609375e-05,1.2104277610778809,0.0064717070199549,1.0,"[0.00125504 0.00666809 0.00787354 0.00823975 0.00837708 0.00848389
 0.00856018 0.00863647 0.00871277 0.00881958 0.0093689 ]","[0.00883484 0.0088501  0.00886536 0.00889587 0.00892639 0.00895691
 0.00898743 0.00900269 0.00920105]",6,FINISH,0
894,2072244036745,2,815322757780,0,0,0,0,2444,264992360,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,4d3Z1GkuBHri+KSSpsx12ZtsQMNHVwQ03lgAjH25ETI=,MkisoLjgmPqOj+jWJeorTJiURcm79qEgBUubPBd9vvk=,[],1.0,0.0,2278304000000,2278310000000,"{'cpus': 5.245208740234375e-05, 'memory': 0.0002231597900390625}","{'cpus': 0.00027179718017578125, 'memory': 0.0002384185791015625}","{'cpus': 3.814697265625e-06, 'memory': None}",0.0036125183105468,0.0002450942993164,,,1.0,"[0.00000000e+00 0.00000000e+00 1.90734863e-06 8.58306885e-06
 1.52587891e-05 2.19345093e-05 2.86102295e-05 3.52859497e-05
 4.19616699e-05 2.71797180e-04 2.71797180e-04]","[0.0002718 0.0002718 0.0002718 0.0002718 0.0002718 0.0002718 0.0002718
 0.0002718 0.0002718]",4,FAIL,1
895,0,2,288497448483,3,1,200,0,1031,273849170460,"{'cpus': 0.03082275390625, 'memory': 0.00605010986328125}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,SGB2DRFNGsxqRJxWpux+PkH4xQ3fdsh9kWSh4KZpt6k=,+lnZRn56klV3mHm7gq6pfynVe1nXy/s6ck37tlyjjmE=,R7zZsCoRfk/mQrxQ6AJIfP2izldbgu0HynsbKlasY2Y=,[],1.0,0.0,592200000000,592500000000,"{'cpus': 0.00550079345703125, 'memory': 0.002651214599609375}","{'cpus': 0.021820068359375, 'memory': 0.00269317626953125}","{'cpus': 0.00730133056640625, 'memory': None}",0.0038681030273437,0.0003309249877929,,,1.0,"[0.00077724 0.00183487 0.00240707 0.00289917 0.0036087  0.00413513
 0.00491333 0.00616455 0.0091095  0.01101685 0.0218811 ]","[0.01135254 0.01190186 0.01246643 0.01289368 0.01342773 0.01387024
 0.0146637  0.01560974 0.01779175]",6,FAIL,1
896,979193009008,3,796037227562,0,0,0,0,20764,225617013049,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",3,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,CNFGnjDyQWE8cgdeBVMIpVRstN5mjdFrkhPo739gLzg=,uHCXraDjnbKTvQ3lFoEkkhzOhtNX7OYmiYFAmeNEDGo=,[],1.0,0.0,840898000000,840900000000,"{'cpus': 0.0, 'memory': 0.0}","{'cpus': 0.0, 'memory': 0.0}","{'cpus': 0.0, 'memory': None}",0.0,0.0,,,1.0,[],[],4,FINISH,0
897,1564936772599,0,122697038507,1,0,200,0,1191,13245596105,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,KHEpPMaNZHNl9fXDbuQPFMMMwimKipTijlFHG3nd074=,Eyl1VA9RlMpW8Z7Zz2v0x0sxb8GmaG2xRiNbCkoCM7I=,T3747hvgZQPr5WA2mbr/J9BA+G9FarQJp+4OKBCB684=,[],1.0,0.0,1944000000000,1944300000000,"{'cpus': 0.0040130615234375, 'memory': 0.003032684326171875}","{'cpus': 0.0250244140625, 'memory': 0.00347137451171875}","{'cpus': 0.0097808837890625, 'memory': None}",0.0052108764648437,0.0001544952392578,1.4977911710739136,0.0045095421373844,1.0,"[0.0002861  0.00031853 0.00033569 0.00035667 0.00041294 0.00081444
 0.00461578 0.00701141 0.00767517 0.00975037 0.02493286]","[0.01014709 0.01045227 0.01268005 0.01290894 0.01347351 0.01377869
 0.01431274 0.01831055 0.02294922]",4,ENABLE,0
898,1475044641609,1,330587186206,2,1,101,0,343,72033760434,"{'cpus': 0.011566162109375, 'memory': 0.01116943359375}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'qfgOKEXDOXNO5B7kVL+ZHHSaUQvPIGnWFZhlruPVDkU=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': '5e2t03PvRfw8qNyUnyVKqu1kau/OLIa41NTzdLQvCtI=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 's4DXCCk0jRw1+/S//V0BYHW/ttejGkV0SCAdUPgPBuw=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'rtHhI692C0jfC0QrrdW6gOxAaT8B0GZwithD5Wm56EQ=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'XkJy0ms5hZe0+p1Gz6THbA6MJvJDwIHcidl4jx0xP9w=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': '8kojhAVOWLIjm92dV+XvSNIZQ8drYfPKVqCemGbC/Ek=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'Z+pvuvpMmtql9bCifJUqeG22h6JMTLg5dHuhsKhp6EA=', 'relation': 1}]",1,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,IDLOcIsrkmPoEtLA68Ql/voHPcG9OXx2+2t/jfcj48k=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2.0,1.0,938400000000,938700000000,"{'cpus': 0.0135345458984375, 'memory': 0.00720977783203125}","{'cpus': 0.0423583984375, 'memory': 0.0105438232421875}","{'cpus': 8.869171142578125e-05, 'memory': None}",0.01116943359375,0.0009098052978515,,,1.0,"[6.38961792e-05 8.48770142e-05 2.50816345e-04 8.69750977e-03
 1.05895996e-02 1.45263672e-02 1.91650391e-02 2.02941895e-02
 2.21862793e-02 2.54211426e-02 4.23583984e-02]","[0.02572632 0.02597046 0.0262146  0.02670288 0.02740479 0.02825928
 0.02865601 0.03173828 0.03625488]",1,EVICT,0
899,0,2,2685102026,1,0,200,2685100999,747,1510364173,"{'cpus': 0.0027313232421875, 'memory': 0.00104522705078125}",[],2,gm3f9UUL5j7LqG5QdT10+ge3dPzY3oowDjsKChGFa60=,3YlIW/efb3ecs3zyfWGiEcRG7nDW6iml9Mic82eRSYc=,rFmoOd0ogX8jNzZIiO1r8lLTboxKGogPK4suQm/Jfnk=,[],1.0,0.0,233400000000,233700000000,"{'cpus': 0.00014019012451171875, 'memory': 0.00016021728515625}","{'cpus': 0.000858306884765625, 'memory': 0.000164031982421875}","{'cpus': 0.000125885009765625, 'memory': None}",0.0,5.054473876953125e-05,2.662435293197632,0.0110390204936265,0.9900000095367432,"[9.34600830e-05 9.82284546e-05 1.02996826e-04 1.08718872e-04
 1.13487244e-04 1.18255615e-04 1.23977661e-04 1.28746033e-04
 1.42097473e-04 1.66893005e-04 5.82695007e-04]","[0.00016975 0.00017262 0.00017452 0.00022411 0.00026226 0.00028038
 0.00029659 0.0003252  0.00042629]",8,FAIL,1
900,1265267263787,6,314099442762,0,0,103,0,167,731210638,"{'cpus': 0.04510498046875, 'memory': 0.019866943359375}",[],6,oZM/E8rj1zXacRYXqqaMjbiQ5nj18xjGbV2W5J38Lo0=,wDMVZ5o3QE1lGA3jt4vhBr7Lldf04+A/3IeTtRrG3As=,XlIKCG23Klg981HQaiEIY8biAYY/HRaZhJFHgPCAcVQ=,[314099442760 314099442758],3.0,1.0,1262400000000,1262700000000,"{'cpus': 0.03082275390625, 'memory': 0.003139495849609375}","{'cpus': 0.076416015625, 'memory': 0.0031890869140625}","{'cpus': 0.025421142578125, 'memory': None}",0.019866943359375,0.0005416870117187,1.311759352684021,0.0163000151515007,1.0,"[0.00033283 0.0249939  0.02819824 0.0295105  0.03063965 0.03155518
 0.03259277 0.03387451 0.03527832 0.03753662 0.04437256]","[0.0380249  0.03857422 0.0390625  0.03955078 0.04003906 0.04046631
 0.04089355 0.04150391 0.04229736]",8,SCHEDULE,0
901,1481829544590,2,754872005672,2,0,360,640849235132,204,12998323832,"{'cpus': 0.01220703125, 'memory': 0.0013027191162109375}",[],2,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,S7lCumi5SjHHjJNSL8fM57618KafzEwvbVBUHf7zNus=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,1772400000000,1772700000000,"{'cpus': 0.012969970703125, 'memory': 0.0084991455078125}","{'cpus': 0.0421142578125, 'memory': 0.0092010498046875}","{'cpus': 0.00048732757568359375, 'memory': None}",0.0,0.0005226135253906,1.3414689302444458,0.0049198390915989,1.0,"[0.00042152 0.00048542 0.00052452 0.00062943 0.00078773 0.01069641
 0.01846313 0.02359009 0.02600098 0.02905273 0.03918457]","[0.02929688 0.02963257 0.02999878 0.03060913 0.03079224 0.03100586
 0.03131104 0.03173828 0.03253174]",3,FAIL,1
902,2383010041353,3,276430264854,2,0,360,221495417743,907,6264071087,"{'cpus': 0.0088958740234375, 'memory': 0.0013027191162109375}",[],3,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,i7hCaauiMh3EeSIg+e9s2RMAuykKbKTluUg0bK4dtoc=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2.0,0.0,89700000000,89772000000,"{'cpus': 0.00609588623046875, 'memory': 0.010101318359375}","{'cpus': 0.009796142578125, 'memory': 0.010162353515625}","{'cpus': 0.006134033203125, 'memory': None}",0.0,0.0002784729003906,1.067229151725769,0.0065510720014572,1.0,"[0.005867   0.00595093 0.00603485 0.00608826 0.0061264  0.00616455
 0.0062027  0.00624084 0.00630951 0.00640106 0.00665283]","[0.00640869 0.00641632 0.00643158 0.0064621  0.00649261 0.00652313
 0.00655365 0.00658417 0.00665283]",7,FINISH,0
903,18743531342,5,221495446263,2,0,360,221495328284,80,1416768162,"{'cpus': 0.00638580322265625, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,S7lCumi5SjHHjJNSL8fM57618KafzEwvbVBUHf7zNus=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,916500000000,916757000000,"{'cpus': 0.0218505859375, 'memory': 0.012481689453125}","{'cpus': 0.0848388671875, 'memory': 0.02093505859375}","{'cpus': 0.010772705078125, 'memory': None}",0.0,0.0023918151855468,0.9404376149177552,0.0017687234794721,1.0,"[5.72204590e-05 2.88963318e-04 1.77001953e-03 1.06201172e-02
 1.13525391e-02 1.25122070e-02 2.34680176e-02 3.16772461e-02
 4.38232422e-02 5.16357422e-02 6.66503906e-02]","[0.05206299 0.0526123  0.05328369 0.05383301 0.05438232 0.05554199
 0.05609131 0.0569458  0.05841064]",7,LOST,0
904,0,2,43924577192,1,0,200,7340982905,4579,1131769464,"{'cpus': 0.0079193115234375, 'memory': 0.00649261474609375}",[],2,BCpGXicQzhtC7Asv5jFu0UY0WKFNRLd1QwGfNqgReUY=,HnD3lTKQ0XXg/Z0mKrdpOf3b4/9aNyLsPeS8mSDWvVo=,ZzucsqPYliRVqcdM8xxnNdp/ZalSkzmLshRom4uLocY=,[],1.0,0.0,2471100000000,2471400000000,"{'cpus': 0.0001468658447265625, 'memory': 0.00016021728515625}","{'cpus': 0.0008344650268554688, 'memory': 0.00016307830810546875}","{'cpus': 0.00011920928955078125, 'memory': None}",0.0,3.910064697265625e-05,3.74377703666687,0.0192400123924016,1.0,"[0.00010586 0.00011063 0.00011635 0.00012207 0.00012684 0.00013256
 0.000144   0.0001545  0.00016499 0.00017643 0.00082874]","[0.00018978 0.00020313 0.00021648 0.00022984 0.00024509 0.0002594
 0.00029373 0.0003376  0.0004406 ]",4,FAIL,1
905,1026419236391,6,382938982043,0,0,103,0,906,77437629269,"{'cpus': 0.008636474609375, 'memory': 0.001903533935546875}",[],6,TDEd2YxOU11rWm+qgZWEYQ8Lh4GVj/kQ08f0sio4VBM=,zxAaD22IYriC4vTXnAxAoLZcbhdZW27dtN6vpr7E25E=,3tN5DDUWwhrJ1zpPVJc06NTAlIfSB1AZtBxUuc9lYPQ=,[],3.0,1.0,1026000000000,1026300000000,"{'cpus': 0.00606536865234375, 'memory': 0.001537322998046875}","{'cpus': 0.018310546875, 'memory': 0.0015621185302734375}","{'cpus': 0.0078887939453125, 'memory': None}",0.0019149780273437,5.245208740234375e-05,1.100355625152588,0.0052481642924249,0.996666669845581,"[0.00037956 0.00055122 0.00327682 0.00613403 0.00666046 0.00714111
 0.00764465 0.00801086 0.008255   0.00860596 0.0098877 ]","[0.00865173 0.00868225 0.00872803 0.0087738  0.00881958 0.00888062
 0.00894165 0.00900269 0.00947571]",1,SCHEDULE,0
906,1346499033188,5,491881217730,2,0,103,0,742,41355411014,"{'cpus': 0.0045928955078125, 'memory': 0.006805419921875}",[],5,jMPyy1J+llk+8TriTcy00915YMXBigMxFuIP9DfF+OQ=,tFM9nXNsWYgz/wFHxx+h/GdRQx5mVszDTThdHBzrxKM=,Juyj5fXTkU8MiMRPo+UjhLQLF7Ooh1LTcNk28hFnz00=,[],2.0,1.0,1279200000000,1279500000000,"{'cpus': 0.00246429443359375, 'memory': 0.005126953125}","{'cpus': 0.0071868896484375, 'memory': 0.00513458251953125}","{'cpus': 0.000598907470703125, 'memory': None}",0.006805419921875,0.0005264282226562,2.180178165435791,0.0140221267938613,1.0,"[0.00053406 0.00072193 0.0020256  0.00215149 0.00226974 0.00244904
 0.00274277 0.00296783 0.00325012 0.00355148 0.00458527]","[0.00357819 0.00359726 0.00362396 0.00370407 0.00373459 0.00378799
 0.00383759 0.00396729 0.00418854]",2,LOST,0
907,1452748379668,3,39516992187,2,0,0,0,9890,373295626960,"{'cpus': 0.002239227294921875, 'memory': 0.00020885467529296875}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,WS2kraTQdfsFtOIepw9SIo7ETi2ag8uwy7gt2MrpIe0=,VJ0ExwthLLpbqbyOA77EoNypzEiPYg3mECxUve0GCnY=,[],3.0,0.0,85136000000,85138000000,"{'cpus': 0.0, 'memory': 8.58306884765625e-06}","{'cpus': 0.0, 'memory': 8.58306884765625e-06}","{'cpus': 0.0, 'memory': None}",0.0002317428588867,0.0,1.417979121208191,0.0033657178282737,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],1,FINISH,0
